"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","cup","sex","time2d","time2.orig"
"L215...305","L2",4,0,25,FALSE,25,"AB","F1",51,15,"M",3,4
"L216...306","L2",5,0,25,FALSE,25,"AB","F1",51,16,"F",4,5
"L217...307","L2",4,0,25,FALSE,25,"AB","F1",51,17,"M",3,4
"L218...308","L2",3,0,25,FALSE,25,"AB","F1",51,18,"M",2,3
"L219...309","L2",7,0,25,FALSE,25,"AB","F1",51,19,"F",6,7
"L220...310","L2",6,0,25,FALSE,25,"AB","F1",51,20,"F",5,6
"L221...311","L2",4,0,25,FALSE,25,"AB","F1",51,21,"M",3,4
"L222...312","L2",4,0,25,FALSE,25,"AB","F1",51,22,"M",3,4
"L223...313","L2",3,0,25,FALSE,25,"AB","F1",51,23,"M",2,3
"L224...314","L2",3,0,25,FALSE,25,"AB","F1",51,24,"F",2,3
"L225...315","L2",4,0,25,FALSE,25,"AB","F1",51,25,"M",3,4
"L226...316","L2",4,0,25,FALSE,25,"AB","F1",51,26,"M",3,4
"L227...317","L2",4,0,25,FALSE,25,"AB","F1",51,27,"M",3,4
"L228...318","L2",5,0,25,FALSE,25,"AB","F1",51,28,"M",4,5
"L229...319","L2",5,0,25,FALSE,25,"AB","F1",51,29,"M",4,5
"L230...320","L2",4,0,25,FALSE,25,"AB","F1",51,30,"F",3,4
"L231...321","L2",4,0,25,FALSE,25,"AB","F1",51,31,"F",3,4
"L232...322","L2",4,0,25,FALSE,25,"AB","F1",51,32,"M",3,4
"L233...323","L2",4,0,25,FALSE,25,"AB","F1",51,33,"F",3,4
"L234...324","L2",3,0,25,FALSE,25,"AB","F1",51,34,"F",2,3
"L235...325","L2",5,0,25,FALSE,25,"AB","F1",51,35,"F",4,5
"L236...326","L2",4,0,25,FALSE,25,"AB","F1",51,36,"M",3,4
"L237...327","L2",4,0,25,FALSE,25,"AB","F1",51,37,"F",3,4
"L238...328","L2",6,0,25,FALSE,25,"AB","F1",51,38,"M",5,6
"L239...329","L2",5,0,25,FALSE,25,"AB","F1",51,39,"F",4,5
"L240...330","L2",5,0,25,FALSE,25,"AB","F1",51,40,"F",4,5
"L241...331","L2",3,0,25,FALSE,25,"AB","F1",51,41,"M",2,3
"L242...332","L2",4,0,25,FALSE,25,"AB","F1",51,42,"M",3,4
"L243...333","L2",3,0,25,FALSE,25,"AB","F1",51,43,"F",2,3
"L244...334","L2",4,0,25,FALSE,25,"AB","F1",51,44,"M",3,4
"L245...335","L2",3,0,25,FALSE,25,"AB","F1",51,45,"F",2,3
"L246...336","L2",3,0,25,FALSE,25,"AB","F1",51,46,"F",2,3
"L247...337","L2",4,0,25,FALSE,25,"AB","F1",51,47,"M",3,4
"L248...338","L2",6,0,25,FALSE,25,"AB","F1",51,48,"F",5,6
"L249...339","L2",3,0,25,FALSE,25,"AB","F1",51,49,"M",2,3
"L250...340","L2",3,0,25,FALSE,25,"AB","F1",51,50,"F",2,3
"L251...341","L2",3,0,25,FALSE,25,"AB","F1",51,51,"M",2,3
"L252...342","L2",3,0,25,FALSE,25,"AB","F1",51,52,"M",2,3
"L253...343","L2",4,0,25,FALSE,25,"AB","F1",51,53,"M",3,4
"L254...344","L2",3,0,25,FALSE,25,"AB","F1",51,54,"M",2,3
"L255...345","L2",4,0,25,FALSE,25,"AB","F1",51,55,"F",3,4
"L256...346","L2",5,0,25,FALSE,25,"AB","F1",51,56,"F",4,5
"L257...347","L2",3,0,25,FALSE,25,"AB","F1",51,57,"F",2,3
"L258...348","L2",5,0,25,FALSE,25,"AB","F1",51,58,"F",4,5
"L259...349","L2",3,0,25,FALSE,25,"AB","F1",51,59,"F",2,3
"L260...350","L2",4,0,25,FALSE,25,"AB","F1",51,60,"F",3,4
"L261...351","L2",4,0,25,FALSE,25,"AB","F1",51,61,"M",3,4
"L262...352","L2",4,0,25,FALSE,25,"AB","F1",51,62,"M",3,4
"L263...353","L2",3,0,25,FALSE,25,"AB","F1",51,63,"F",2,3
"L264...354","L2",5,0,25,FALSE,25,"AB","F1",51,64,"F",4,5
"L265...355","L2",10,0,25,FALSE,25,"AB","F1",51,65,"F",9,10
"L266...356","L2",3,0,25,FALSE,25,"AB","F1",51,66,"M",2,3
"L267...357","L2",4,0,25,FALSE,25,"AB","F1",51,67,"M",3,4
"L268...358","L2",4,0,25,FALSE,25,"AB","F1",51,68,"M",3,4
"L269...359","L2",4,0,25,FALSE,25,"AB","F1",51,69,"M",3,4
"L270...360","L2",3,0,25,FALSE,25,"AB","F1",51,70,"M",2,3
"L271...361","L2",4,0,25,FALSE,25,"AB","F1",51,71,"F",3,4
"L272...362","L2",4,0,25,FALSE,25,"AB","F1",51,72,"F",3,4
"L273...363","L2",4,0,25,FALSE,25,"AB","F1",51,73,"F",3,4
"L274...364","L2",4,0,25,FALSE,25,"AB","F1",51,74,"M",3,4
"L275...365","L2",3,0,25,FALSE,25,"AB","F1",51,75,"M",2,3
"L276...366","L2",4,0,25,FALSE,25,"AB","F1",51,76,"M",3,4
"L277...367","L2",4,0,25,FALSE,25,"AB","F1",51,77,"M",3,4
"L278...368","L2",5,0,25,FALSE,25,"AB","F1",51,78,"M",4,5
"L279...369","L2",3,0,25,FALSE,25,"AB","F1",51,79,"M",2,3
"L280...370","L2",6,0,25,FALSE,25,"AB","F1",51,80,"F",5,6
"L281...371","L2",3,0,25,FALSE,25,"AB","F1",51,81,"F",2,3
"L282...372","L2",4,0,25,FALSE,25,"AB","F1",51,82,"F",3,4
"L31...373","L3",5,0,25,FALSE,25,"AB","F1",52,1,"F",3,4
"L32...374","L3",4,0,25,FALSE,25,"AB","F1",52,2,"F",2,3
"L33...375","L3",4,0,25,FALSE,25,"AB","F1",52,3,"F",2,3
"L34...376","L3",4,0,25,FALSE,25,"AB","F1",52,4,"M",2,3
"L35...377","L3",3,0,25,FALSE,25,"AB","F1",52,5,"F",1,2
"L36...378","L3",4,0,25,FALSE,25,"AB","F1",52,6,"M",2,3
"L37...379","L3",5,0,25,FALSE,25,"AB","F1",52,7,"F",3,4
"L38...380","L3",4,0,25,FALSE,25,"AB","F1",52,8,"F",2,3
"L39...381","L3",2,0,25,FALSE,25,"AB","F1",52,9,"M",0,1
"L310...382","L3",5,0,25,FALSE,25,"AB","F1",52,10,"M",3,4
"L311...383","L3",4,0,25,FALSE,25,"AB","F1",52,11,"F",2,3
"L312...384","L3",4,0,25,FALSE,25,"AB","F1",52,12,"F",2,3
"L313...385","L3",4,0,25,FALSE,25,"AB","F1",52,13,"M",2,3
"L314...386","L3",5,0,25,FALSE,25,"AB","F1",52,14,"M",3,4
"L315...387","L3",3,0,25,FALSE,25,"AB","F1",52,15,"M",1,2
"L316...388","L3",3,0,25,FALSE,25,"AB","F1",52,16,"F",1,2
"L317...389","L3",4,0,25,FALSE,25,"AB","F1",52,17,"M",2,3
"L318...390","L3",4,0,25,FALSE,25,"AB","F1",52,18,"M",2,3
"L319...391","L3",4,0,25,FALSE,25,"AB","F1",52,19,"F",2,3
"L320...392","L3",5,0,25,FALSE,25,"AB","F1",52,20,"F",3,4
"L321...393","L3",4,0,25,FALSE,25,"AB","F1",52,21,"M",2,3
"L322...394","L3",4,0,25,FALSE,25,"AB","F1",52,22,"M",2,3
"L323...395","L3",5,0,25,FALSE,25,"AB","F1",52,23,"M",3,4
"L324...396","L3",5,0,25,FALSE,25,"AB","F1",52,24,"F",3,4
"L325...397","L3",3,0,25,FALSE,25,"AB","F1",52,25,"M",1,2
"L326...398","L3",4,0,25,FALSE,25,"AB","F1",52,26,"M",2,3
"L327...399","L3",4,0,25,FALSE,25,"AB","F1",52,27,"M",2,3
"L328...400","L3",4,0,25,FALSE,25,"AB","F1",52,28,"M",2,3
"L329...401","L3",5,0,25,FALSE,25,"AB","F1",52,29,"M",3,4
"L330...402","L3",4,0,25,FALSE,25,"AB","F1",52,30,"F",2,3
"L331...403","L3",5,0,25,FALSE,25,"AB","F1",52,31,"F",3,4
"L332...404","L3",4,0,25,FALSE,25,"AB","F1",52,32,"M",2,3
"L333...405","L3",6,0,25,FALSE,25,"AB","F1",52,33,"F",4,5
"L334...406","L3",4,0,25,FALSE,25,"AB","F1",52,34,"F",2,3
"L335...407","L3",4,0,25,FALSE,25,"AB","F1",52,35,"F",2,3
"L336...408","L3",4,0,25,FALSE,25,"AB","F1",52,36,"M",2,3
"L337...409","L3",4,0,25,FALSE,25,"AB","F1",52,37,"F",2,3
"L338...410","L3",5,0,25,FALSE,25,"AB","F1",52,38,"M",3,4
"L339...411","L3",4,0,25,FALSE,25,"AB","F1",52,39,"F",2,3
"L340...412","L3",2,0,25,FALSE,25,"AB","F1",52,40,"F",0,1
"L341...413","L3",4,0,25,FALSE,25,"AB","F1",52,41,"M",2,3
"L342...414","L3",3,0,25,FALSE,25,"AB","F1",52,42,"M",1,2
"L343...415","L3",4,0,25,FALSE,25,"AB","F1",52,43,"F",2,3
"L344...416","L3",3,0,25,FALSE,25,"AB","F1",52,44,"M",1,2
"L345...417","L3",4,0,25,FALSE,25,"AB","F1",52,45,"F",2,3
"L346...418","L3",4,0,25,FALSE,25,"AB","F1",52,46,"F",2,3
"L347...419","L3",4,0,25,FALSE,25,"AB","F1",52,47,"M",2,3
"L348...420","L3",4,0,25,FALSE,25,"AB","F1",52,48,"F",2,3
"L349...421","L3",4,0,25,FALSE,25,"AB","F1",52,49,"M",2,3
"L350...422","L3",4,0,25,FALSE,25,"AB","F1",52,50,"F",2,3
"L351...423","L3",4,0,25,FALSE,25,"AB","F1",52,51,"M",2,3
"L352...424","L3",5,0,25,FALSE,25,"AB","F1",52,52,"M",3,4
"L353...425","L3",3,0,25,FALSE,25,"AB","F1",52,53,"M",1,2
"L354...426","L3",4,0,25,FALSE,25,"AB","F1",52,54,"M",2,3
"L355...427","L3",4,0,25,FALSE,25,"AB","F1",52,55,"F",2,3
"L356...428","L3",4,0,25,FALSE,25,"AB","F1",52,56,"F",2,3
"L357...429","L3",4,0,25,FALSE,25,"AB","F1",52,57,"F",2,3
"L358...430","L3",3,0,25,FALSE,25,"AB","F1",52,58,"F",1,2
"L359...431","L3",4,0,25,FALSE,25,"AB","F1",52,59,"F",2,3
"L360...432","L3",3,0,25,FALSE,25,"AB","F1",52,60,"F",1,2
"L361...433","L3",4,0,25,FALSE,25,"AB","F1",52,61,"M",2,3
"L362...434","L3",4,0,25,FALSE,25,"AB","F1",52,62,"M",2,3
"L363...435","L3",4,0,25,FALSE,25,"AB","F1",52,63,"F",2,3
"L364...436","L3",3,0,25,FALSE,25,"AB","F1",52,64,"F",1,2
"L365...437","L3",5,0,25,FALSE,25,"AB","F1",52,65,"F",3,4
"L366...438","L3",4,0,25,FALSE,25,"AB","F1",52,66,"M",2,3
"L367...439","L3",4,0,25,FALSE,25,"AB","F1",52,67,"M",2,3
"L368...440","L3",4,0,25,FALSE,25,"AB","F1",52,68,"M",2,3
"L369...441","L3",3,0,25,FALSE,25,"AB","F1",52,69,"M",1,2
"L370...442","L3",4,0,25,FALSE,25,"AB","F1",52,70,"M",2,3
"L371...443","L3",4,0,25,FALSE,25,"AB","F1",52,71,"F",2,3
"L372...444","L3",4,0,25,FALSE,25,"AB","F1",52,72,"F",2,3
"L373...445","L3",5,0,25,FALSE,25,"AB","F1",52,73,"F",3,4
"L374...446","L3",5,0,25,FALSE,25,"AB","F1",52,74,"M",3,4
"L375...447","L3",4,0,25,FALSE,25,"AB","F1",52,75,"M",2,3
"L376...448","L3",4,0,25,FALSE,25,"AB","F1",52,76,"M",2,3
"L377...449","L3",4,0,25,FALSE,25,"AB","F1",52,77,"M",2,3
"L378...450","L3",3,0,25,FALSE,25,"AB","F1",52,78,"M",1,2
"L379...451","L3",4,0,25,FALSE,25,"AB","F1",52,79,"M",2,3
"L380...452","L3",4,0,25,FALSE,25,"AB","F1",52,80,"F",2,3
"L381...453","L3",4,0,25,FALSE,25,"AB","F1",52,81,"F",2,3
"L382...454","L3",3,0,25,FALSE,25,"AB","F1",52,82,"F",1,2
"L41...455","L4",4,0,25,FALSE,25,"AB","F1",53,1,"F",2,3
"L42...456","L4",4,0,25,FALSE,25,"AB","F1",53,2,"F",2,3
"L43...457","L4",3,0,25,FALSE,25,"AB","F1",53,3,"F",1,2
"L44...458","L4",4,0,25,FALSE,25,"AB","F1",53,4,"M",2,3
"L45...459","L4",4,0,25,FALSE,25,"AB","F1",53,5,"F",2,3
"L46...460","L4",3,0,25,FALSE,25,"AB","F1",53,6,"M",1,2
"L47...461","L4",4,0,25,FALSE,25,"AB","F1",53,7,"F",2,3
"L48...462","L4",4,0,25,FALSE,25,"AB","F1",53,8,"F",2,3
"L49...463","L4",5,0,25,FALSE,25,"AB","F1",53,9,"M",3,4
"L410...464","L4",4,0,25,FALSE,25,"AB","F1",53,10,"M",2,3
"L411...465","L4",4,0,25,FALSE,25,"AB","F1",53,11,"F",2,3
"L412...466","L4",3,0,25,FALSE,25,"AB","F1",53,12,"F",1,2
"L413...467","L4",3,0,25,FALSE,25,"AB","F1",53,13,"M",1,2
"L414...468","L4",3,0,25,FALSE,25,"AB","F1",53,14,"M",1,2
"L415...469","L4",4,0,25,FALSE,25,"AB","F1",53,15,"M",2,3
"L416...470","L4",4,0,25,FALSE,25,"AB","F1",53,16,"F",2,3
"L417...471","L4",2,0,25,FALSE,25,"AB","F1",53,17,"M",0,1
"L418...472","L4",4,0,25,FALSE,25,"AB","F1",53,18,"M",2,3
"L419...473","L4",4,0,25,FALSE,25,"AB","F1",53,19,"F",2,3
"L420...474","L4",5,0,25,FALSE,25,"AB","F1",53,20,"F",3,4
"L421...475","L4",4,0,25,FALSE,25,"AB","F1",53,21,"M",2,3
"L422...476","L4",4,0,25,FALSE,25,"AB","F1",53,22,"M",2,3
"L423...477","L4",2,0,25,FALSE,25,"AB","F1",53,23,"M",0,1
"L424...478","L4",4,0,25,FALSE,25,"AB","F1",53,24,"F",2,3
"L425...479","L4",4,0,25,FALSE,25,"AB","F1",53,25,"M",2,3
"L426...480","L4",3,0,25,FALSE,25,"AB","F1",53,26,"M",1,2
"L427...481","L4",4,0,25,FALSE,25,"AB","F1",53,27,"M",2,3
"L428...482","L4",4,0,25,FALSE,25,"AB","F1",53,28,"M",2,3
"L429...483","L4",3,0,25,FALSE,25,"AB","F1",53,29,"M",1,2
"L430...484","L4",3,0,25,FALSE,25,"AB","F1",53,30,"F",1,2
"L431...485","L4",4,0,25,FALSE,25,"AB","F1",53,31,"F",2,3
"L432...486","L4",3,0,25,FALSE,25,"AB","F1",53,32,"M",1,2
"L433...487","L4",4,0,25,FALSE,25,"AB","F1",53,33,"F",2,3
"L434...488","L4",4,0,25,FALSE,25,"AB","F1",53,34,"F",2,3
"L435...489","L4",5,0,25,FALSE,25,"AB","F1",53,35,"F",3,4
"L436...490","L4",2,0,25,FALSE,25,"AB","F1",53,36,"M",0,1
"L437...491","L4",3,0,25,FALSE,25,"AB","F1",53,37,"F",1,2
"L438...492","L4",4,0,25,FALSE,25,"AB","F1",53,38,"M",2,3
"L439...493","L4",4,0,25,FALSE,25,"AB","F1",53,39,"F",2,3
"L440...494","L4",4,0,25,FALSE,25,"AB","F1",53,40,"F",2,3
"L441...495","L4",4,0,25,FALSE,25,"AB","F1",53,41,"M",2,3
"L442...496","L4",3,0,25,FALSE,25,"AB","F1",53,42,"M",1,2
"L443...497","L4",4,0,25,FALSE,25,"AB","F1",53,43,"F",2,3
"L444...498","L4",4,0,25,FALSE,25,"AB","F1",53,44,"M",2,3
"L445...499","L4",3,0,25,FALSE,25,"AB","F1",53,45,"F",1,2
"L446...500","L4",5,0,25,FALSE,25,"AB","F1",53,46,"F",3,4
"L447...501","L4",2,0,25,FALSE,25,"AB","F1",53,47,"M",0,1
"L448...502","L4",4,0,25,FALSE,25,"AB","F1",53,48,"F",2,3
"L449...503","L4",3,0,25,FALSE,25,"AB","F1",53,49,"M",1,2
"L450...504","L4",4,0,25,FALSE,25,"AB","F1",53,50,"F",2,3
"L451...505","L4",3,0,25,FALSE,25,"AB","F1",53,51,"M",1,2
"L452...506","L4",4,0,25,FALSE,25,"AB","F1",53,52,"M",2,3
"L453...507","L4",4,0,25,FALSE,25,"AB","F1",53,53,"M",2,3
"L454...508","L4",4,0,25,FALSE,25,"AB","F1",53,54,"M",2,3
"L455...509","L4",4,0,25,FALSE,25,"AB","F1",53,55,"F",2,3
"L456...510","L4",3,0,25,FALSE,25,"AB","F1",53,56,"F",1,2
"L457...511","L4",3,0,25,FALSE,25,"AB","F1",53,57,"F",1,2
"L458...512","L4",4,0,25,FALSE,25,"AB","F1",53,58,"F",2,3
"L459...513","L4",4,0,25,FALSE,25,"AB","F1",53,59,"F",2,3
"L460...514","L4",4,0,25,FALSE,25,"AB","F1",53,60,"F",2,3
"L461...515","L4",3,0,25,FALSE,25,"AB","F1",53,61,"M",1,2
"L462...516","L4",2,0,25,FALSE,25,"AB","F1",53,62,"M",0,1
"L463...517","L4",4,0,25,FALSE,25,"AB","F1",53,63,"F",2,3
"L464...518","L4",4,0,25,FALSE,25,"AB","F1",53,64,"F",2,3
"L465...519","L4",5,0,25,FALSE,25,"AB","F1",53,65,"F",3,4
"L466...520","L4",4,0,25,FALSE,25,"AB","F1",53,66,"M",2,3
"L467...521","L4",3,0,25,FALSE,25,"AB","F1",53,67,"M",1,2
"L468...522","L4",3,0,25,FALSE,25,"AB","F1",53,68,"M",1,2
"L469...523","L4",3,0,25,FALSE,25,"AB","F1",53,69,"M",1,2
"L470...524","L4",3,0,25,FALSE,25,"AB","F1",53,70,"M",1,2
"L471...525","L4",4,0,25,FALSE,25,"AB","F1",53,71,"F",2,3
"L472...526","L4",3,0,25,FALSE,25,"AB","F1",53,72,"F",1,2
"L473...527","L4",3,0,25,FALSE,25,"AB","F1",53,73,"F",1,2
"L474...528","L4",4,0,25,FALSE,25,"AB","F1",53,74,"M",2,3
"L475...529","L4",3,0,25,FALSE,25,"AB","F1",53,75,"M",1,2
"L476...530","L4",4,0,25,FALSE,25,"AB","F1",53,76,"M",2,3
"L477...531","L4",3,0,25,FALSE,25,"AB","F1",53,77,"M",1,2
"L478...532","L4",4,0,25,FALSE,25,"AB","F1",53,78,"M",2,3
"L479...533","L4",3,0,25,FALSE,25,"AB","F1",53,79,"M",1,2
"L480...534","L4",4,0,25,FALSE,25,"AB","F1",53,80,"F",2,3
"L481...535","L4",3,0,25,FALSE,25,"AB","F1",53,81,"F",1,2
"L482...536","L4",4,0,25,FALSE,25,"AB","F1",53,82,"F",2,3
"L51...537","L5",4,0,25,FALSE,25,"AB","F1",54,1,"F",2,3
"L52...538","L5",5,0,25,FALSE,25,"AB","F1",54,2,"F",3,4
"L53...539","L5",4,0,25,FALSE,25,"AB","F1",54,3,"F",2,3
"L54...540","L5",4,0,25,FALSE,25,"AB","F1",54,4,"M",2,3
"L55...541","L5",4,0,25,FALSE,25,"AB","F1",54,5,"F",2,3
"L56...542","L5",3,0,25,FALSE,25,"AB","F1",54,6,"M",1,2
"L57...543","L5",3,0,25,FALSE,25,"AB","F1",54,7,"F",1,2
"L58...544","L5",4,0,25,FALSE,25,"AB","F1",54,8,"F",2,3
"L59...545","L5",5,0,25,FALSE,25,"AB","F1",54,9,"M",3,4
"L510...546","L5",4,0,25,FALSE,25,"AB","F1",54,10,"M",2,3
"L511...547","L5",4,0,25,FALSE,25,"AB","F1",54,11,"F",2,3
"L512...548","L5",4,0,25,FALSE,25,"AB","F1",54,12,"F",2,3
"L513...549","L5",4,0,25,FALSE,25,"AB","F1",54,13,"M",2,3
"L514...550","L5",4,0,25,FALSE,25,"AB","F1",54,14,"M",2,3
"L515...551","L5",4,0,25,FALSE,25,"AB","F1",54,15,"M",2,3
"L516...552","L5",4,0,25,FALSE,25,"AB","F1",54,16,"F",2,3
"L517...553","L5",3,0,25,FALSE,25,"AB","F1",54,17,"M",1,2
"L518...554","L5",3,0,25,FALSE,25,"AB","F1",54,18,"M",1,2
"L519...555","L5",5,0,25,FALSE,25,"AB","F1",54,19,"F",3,4
"L520...556","L5",5,0,25,FALSE,25,"AB","F1",54,20,"F",3,4
"L521...557","L5",4,0,25,FALSE,25,"AB","F1",54,21,"M",2,3
"L522...558","L5",3,0,25,FALSE,25,"AB","F1",54,22,"M",1,2
"L523...559","L5",3,0,25,FALSE,25,"AB","F1",54,23,"M",1,2
"L524...560","L5",3,0,25,FALSE,25,"AB","F1",54,24,"F",1,2
"L525...561","L5",3,0,25,FALSE,25,"AB","F1",54,25,"M",1,2
"L526...562","L5",4,0,25,FALSE,25,"AB","F1",54,26,"M",2,3
"L527...563","L5",4,0,25,FALSE,25,"AB","F1",54,27,"M",2,3
"L528...564","L5",3,0,25,FALSE,25,"AB","F1",54,28,"M",1,2
"L529...565","L5",4,0,25,FALSE,25,"AB","F1",54,29,"M",2,3
"L530...566","L5",4,0,25,FALSE,25,"AB","F1",54,30,"F",2,3
"L531...567","L5",4,0,25,FALSE,25,"AB","F1",54,31,"F",2,3
"L532...568","L5",4,0,25,FALSE,25,"AB","F1",54,32,"M",2,3
"L533...569","L5",4,0,25,FALSE,25,"AB","F1",54,33,"F",2,3
"L534...570","L5",4,0,25,FALSE,25,"AB","F1",54,34,"F",2,3
"L535...571","L5",3,0,25,FALSE,25,"AB","F1",54,35,"F",1,2
"L536...572","L5",3,0,25,FALSE,25,"AB","F1",54,36,"M",1,2
"L537...573","L5",4,0,25,FALSE,25,"AB","F1",54,37,"F",2,3
"L538...574","L5",4,0,25,FALSE,25,"AB","F1",54,38,"M",2,3
"L539...575","L5",3,0,25,FALSE,25,"AB","F1",54,39,"F",1,2
"L540...576","L5",4,0,25,FALSE,25,"AB","F1",54,40,"F",2,3
"L541...577","L5",3,0,25,FALSE,25,"AB","F1",54,41,"M",1,2
"L542...578","L5",4,0,25,FALSE,25,"AB","F1",54,42,"M",2,3
"L543...579","L5",4,0,25,FALSE,25,"AB","F1",54,43,"F",2,3
"L544...580","L5",4,0,25,FALSE,25,"AB","F1",54,44,"M",2,3
"L545...581","L5",4,0,25,FALSE,25,"AB","F1",54,45,"F",2,3
"L546...582","L5",3,0,25,FALSE,25,"AB","F1",54,46,"F",1,2
"L547...583","L5",3,0,25,FALSE,25,"AB","F1",54,47,"M",1,2
"L548...584","L5",4,0,25,FALSE,25,"AB","F1",54,48,"F",2,3
"L549...585","L5",4,0,25,FALSE,25,"AB","F1",54,49,"M",2,3
"L550...586","L5",4,0,25,FALSE,25,"AB","F1",54,50,"F",2,3
"L551...587","L5",4,0,25,FALSE,25,"AB","F1",54,51,"M",2,3
"L552...588","L5",4,0,25,FALSE,25,"AB","F1",54,52,"M",2,3
"L553...589","L5",3,0,25,FALSE,25,"AB","F1",54,53,"M",1,2
"L554...590","L5",4,0,25,FALSE,25,"AB","F1",54,54,"M",2,3
"L555...591","L5",4,0,25,FALSE,25,"AB","F1",54,55,"F",2,3
"L556...592","L5",3,0,25,FALSE,25,"AB","F1",54,56,"F",1,2
"L557...593","L5",4,0,25,FALSE,25,"AB","F1",54,57,"F",2,3
"L558...594","L5",4,0,25,FALSE,25,"AB","F1",54,58,"F",2,3
"L559...595","L5",4,0,25,FALSE,25,"AB","F1",54,59,"F",2,3
"L560...596","L5",4,0,25,FALSE,25,"AB","F1",54,60,"F",2,3
"L561...597","L5",4,0,25,FALSE,25,"AB","F1",54,61,"M",2,3
"L562...598","L5",3,0,25,FALSE,25,"AB","F1",54,62,"M",1,2
"L563...599","L5",5,0,25,FALSE,25,"AB","F1",54,63,"F",3,4
"L564...600","L5",3,0,25,FALSE,25,"AB","F1",54,64,"F",1,2
"L565...601","L5",4,0,25,FALSE,25,"AB","F1",54,65,"F",2,3
"L566...602","L5",4,0,25,FALSE,25,"AB","F1",54,66,"M",2,3
"L567...603","L5",4,0,25,FALSE,25,"AB","F1",54,67,"M",2,3
"L568...604","L5",3,0,25,FALSE,25,"AB","F1",54,68,"M",1,2
"L569...605","L5",4,0,25,FALSE,25,"AB","F1",54,69,"M",2,3
"L570...606","L5",3,0,25,FALSE,25,"AB","F1",54,70,"M",1,2
"L571...607","L5",4,0,25,FALSE,25,"AB","F1",54,71,"F",2,3
"L572...608","L5",4,0,25,FALSE,25,"AB","F1",54,72,"F",2,3
"L573...609","L5",4,0,25,FALSE,25,"AB","F1",54,73,"F",2,3
"L574...610","L5",4,0,25,FALSE,25,"AB","F1",54,74,"M",2,3
"L575...611","L5",3,0,25,FALSE,25,"AB","F1",54,75,"M",1,2
"L576...612","L5",4,0,25,FALSE,25,"AB","F1",54,76,"M",2,3
"L577...613","L5",4,0,25,FALSE,25,"AB","F1",54,77,"M",2,3
"L578...614","L5",4,0,25,FALSE,25,"AB","F1",54,78,"M",2,3
"L579...615","L5",4,0,25,FALSE,25,"AB","F1",54,79,"M",2,3
"L580...616","L5",4,0,25,FALSE,25,"AB","F1",54,80,"F",2,3
"L581...617","L5",4,0,25,FALSE,25,"AB","F1",54,81,"F",2,3
"L582...618","L5",3,0,25,FALSE,25,"AB","F1",54,82,"F",1,2
"L61...619","L6",7,0,25,FALSE,25,"AB","F1",55,1,"F",5,6
"L62...620","L6",8,0,25,FALSE,25,"AB","F1",55,2,"F",6,7
"L63...621","L6",7,0,25,FALSE,25,"AB","F1",55,3,"F",5,6
"L64...622","L6",7,0,25,FALSE,25,"AB","F1",55,4,"M",5,6
"L65...623","L6",6,0,25,FALSE,25,"AB","F1",55,5,"F",4,5
"L66...624","L6",6,0,25,FALSE,25,"AB","F1",55,6,"M",4,5
"L67...625","L6",7,0,25,FALSE,25,"AB","F1",55,7,"F",5,6
"L68...626","L6",7,0,25,FALSE,25,"AB","F1",55,8,"F",5,6
"L69...627","L6",8,0,25,FALSE,25,"AB","F1",55,9,"M",6,7
"L610...628","L6",6,0,25,FALSE,25,"AB","F1",55,10,"M",4,5
"L611...629","L6",8,0,25,FALSE,25,"AB","F1",55,11,"F",6,7
"L612...630","L6",10,0,25,FALSE,25,"AB","F1",55,12,"F",8,9
"L613...631","L6",6,0,25,FALSE,25,"AB","F1",55,13,"M",4,5
"L614...632","L6",6,0,25,FALSE,25,"AB","F1",55,14,"M",4,5
"L615...633","L6",5,0,25,FALSE,25,"AB","F1",55,15,"M",3,4
"L616...634","L6",9,0,25,FALSE,25,"AB","F1",55,16,"F",7,8
"L617...635","L6",8,0,25,FALSE,25,"AB","F1",55,17,"M",6,7
"L618...636","L6",7,0,25,FALSE,25,"AB","F1",55,18,"M",5,6
"L619...637","L6",7,0,25,FALSE,25,"AB","F1",55,19,"F",5,6
"L620...638","L6",8,0,25,FALSE,25,"AB","F1",55,20,"F",6,7
"L621...639","L6",6,0,25,FALSE,25,"AB","F1",55,21,"M",4,5
"L622...640","L6",6,0,25,FALSE,25,"AB","F1",55,22,"M",4,5
"L623...641","L6",8,0,25,FALSE,25,"AB","F1",55,23,"M",6,7
"L624...642","L6",7,0,25,FALSE,25,"AB","F1",55,24,"F",5,6
"L625...643","L6",6,0,25,FALSE,25,"AB","F1",55,25,"M",4,5
"L626...644","L6",6,0,25,FALSE,25,"AB","F1",55,26,"M",4,5
"L627...645","L6",6,0,25,FALSE,25,"AB","F1",55,27,"M",4,5
"L628...646","L6",5,0,25,FALSE,25,"AB","F1",55,28,"M",3,4
"L629...647","L6",8,0,25,FALSE,25,"AB","F1",55,29,"M",6,7
"L630...648","L6",7,0,25,FALSE,25,"AB","F1",55,30,"F",5,6
"L631...649","L6",8,0,25,FALSE,25,"AB","F1",55,31,"F",6,7
"L632...650","L6",7,0,25,FALSE,25,"AB","F1",55,32,"M",5,6
"L633...651","L6",8,0,25,FALSE,25,"AB","F1",55,33,"F",6,7
"L634...652","L6",8,0,25,FALSE,25,"AB","F1",55,34,"F",6,7
